"id","nb_follower","nb_following","verified","reputation","age","nb_tweets","posted_at","text","length","orthographe","nb_urls","nb_hashtag","nb_emoji","named_id","type","spam"
1095687848626438145,16088,758,0,0.96,1683,8984,"14:15:14","Bahahahahaha ta trop le seum herrera mange nous la bite on est 100x fois meilleur",81,0.73,0,0,1,0,conversation,True
1095687865399500800,12,108,0,0.10,3310,808,"14:15:18","𝑷é𝒓𝒊𝒑é𝒕𝒊𝒆 𝒅𝒖 𝒋𝒐𝒖𝒓 🦅

Alors que nous nous promenions en poussette comme chaque matin avec Lola, sous un beau soleil… https://t.co/bB33NyhzZX",139,0.67,1,0,1,1,conversation,True
1095687873771249664,84,495,0,0.15,373,149,"14:15:20","@chocos_tweets Ok sure",22,0.33,0,0,1,0,other spam,True
1095687877978193921,22159,1846,0,0.92,2835,132811,"14:15:21","Touché!",7,0.50,0,0,1,0,conversation,True
1095687890548461568,1889,448,0,0.81,350,3495,"14:15:24","@ stop homofobie a été suspendu. https://t.co/B8QfGLmBen",56,0.62,0,0,1,0,conversation,True
1095687915714347009,542,387,0,0.58,1572,13265,"14:15:30","@MelkaDehka3 @FinallyMario J adore son insolence",48,0.50,0,0,1,1,conversation,True
1095687919933800449,33,52,0,0.39,25,399,"14:15:31","@AminataDasylva @Macky_Sall Votons la continuité",48,0.60,0,0,1,1,conversation,True
1095687919916986368,1165,234,0,0.83,1209,13227,"14:15:31","@bamtaekhei Toi t’es trop beau 😔❤️",34,0.44,0,0,3,1,conversation,True
1095687919896068096,2708,399,0,0.87,1621,3665,"14:15:31","Le bon geste du jour : faut-il rincer ma conserve de #légumes ? #SIA2019 #Lanaturenotrefutur @hervecuisine… https://t.co/JBA5sFDyge",131,0.57,1,3,1,1,publicité,True
1095687957665771526,806,258,1,0.76,1860,1250,"14:15:40","[Event] Retour en images sur les Victoires des leaders du capital humain organisé le 13 décembre dernier, au… https://t.co/gxH2waufL9",133,0.78,1,0,1,0,actualité,False
1095687970248642561,227,235,0,0.49,96,628,"14:15:43","//je suis archi dégoûtée.",25,0.60,0,0,1,0,conversation,True
1095687978654011392,44,47,0,0.48,757,180,"14:15:45","Plus 5 common snipe",19,0.50,0,0,1,0,conversation,True
1095687982818967553,7847,600,0,0.93,2694,83930,"14:15:46","@kinkybambou @valerieCG (Par contre, Octavie est venue taper dedans dès que j'ai eu le dos tourné)",98,0.70,0,0,1,1,conversation,True
1095687982827360257,70,376,0,0.16,958,3111,"14:15:46","Aucune bonne action ne restera pas impunie https://t.co/Z1qlFuOHe2 https://t.co/DDSUVT0Aiu",90,0.70,1,0,1,1,actualité,False
1095687991203414016,41248,466,0,0.99,3211,12010,"14:15:48","Elections dans les chambres d’agriculture : les partisans des pesticides toujours majoritaires… https://t.co/KUZwcmThlB",119,0.73,1,0,1,0,actualité,False
1095687999612956678,9282,611,0,0.94,549,24834,"14:15:50","Et Anna elle est trop belle omg bébé🤧🤧🤧🤧",40,0.50,0,0,2,0,conversation,True
1095688007989055488,216,372,0,0.37,757,1027,"14:15:52","Parmi  les 5 candidats seule l'épouse @FayeSallMarieme     du président @Macky_Sall  est active et proche du peuple… https://t.co/RggeIZVS6Z",140,0.82,1,0,1,1,other spam,True
1095688016402747394,2150,446,0,0.83,682,30704,"14:15:54","J'espère Lyon fait la même",26,0.67,0,0,1,0,conversation,True
1095688020559257602,325,281,0,0.54,3186,8478,"14:15:55","@_sleepls Avail",15,0.00,0,0,1,0,other spam,True
1095688020567748613,261,263,0,0.50,423,2093,"14:15:55","Ce fdp au tel jusqu’à 7h du mat pour pas se lever flemme",56,0.79,0,0,1,0,conversation,True
1095688028968894467,55,226,0,0.20,3088,13097,"14:15:57","L’article 40
Au fil des années, les effectifs de la police municipale ont fondu… Pourtant il y a des postes à pouvo… https://t.co/MHcvZI5jkM",140,0.82,1,0,1,1,reaction,False
1095688049940410369,23,425,0,0.05,487,47585,"14:16:02","VINYLE RADIO 
Les hits de toute une génération
https://t.co/rqS3myqA6R 
Francis Lalanne - On se retrouvera https://t.co/8nGmnE6vCC",130,0.53,1,0,1,3,publicité,True
1095688058337456129,468,410,0,0.53,972,3553,"14:16:04","@ThomasRbrt @noemieschulz Non, la passerelle n'était pas sur l'itinéraire déclaré.",82,0.64,0,0,1,1,conversation,True
1095688079313195008,90,55,0,0.62,1971,6773,"14:16:09","@Medrwt Moi c’est l’inverse",27,0.50,0,0,1,0,conversation,True
1095688079304740864,205,44,0,0.82,1590,13340,"14:16:09","@MarieLaureGB Idéal pour le prof d'Eps !",40,0.50,0,0,1,0,conversation,True
1095688096069419008,2923,276,0,0.91,2092,157566,"14:16:13","Je suis complexer de la chatte, j’ai dit à mère jveut prendre rdv chez la genico psk je trouve que ma chatte est mo… https://t.co/mCo3qTdteY",140,0.71,1,0,1,0,conversation,True
1095688104458047489,82,222,0,0.27,1322,7236,"14:16:15","@weekloo Je suis vraiment une copine au top ! je réalise tes rêves 😇",68,0.79,0,0,2,2,conversation,True
1095688121256169472,33,48,0,0.41,1525,5,"14:16:19","@beinsports_FR J'espère qu'il arrivera à leur niveau quand il aura leurs âges actuels parce que ce n'est pas une co… https://t.co/Mo0TeOk6aY",140,0.76,1,0,1,1,conversation,True
1095688154798018560,689,503,0,0.58,598,77621,"14:16:27","par contre jsuis archi gay pour elsa et anna dans le teaser là omg",66,0.57,0,0,1,0,conversation,True
1095688167385124866,14035,2980,0,0.82,2012,3136,"14:16:30","TUTO : Obtenir un contenu gratuit sur le PS Store :

1) Acheter Senran Kagura Burst Re:Newal chez @JustForGames_FR… https://t.co/G73aQLHbwZ",139,0.44,1,0,1,2,publicité,True
1095688251271200769,133,32,0,0.81,45,71,"14:16:50","@IiPanache @djebari_khadija @Yusuf_Wachily @fl77_soso @a_ssnchz Mdrrrrrr ok c’est bon on ca dire t’as raison en esp… https://t.co/mdTXDKLvbF",140,0.40,1,0,1,4,conversation,True
1095688251267002368,535,738,0,0.42,1570,12124,"14:16:50","Ca c sur jmeurs avant de le finir, @Seeeliim_Okms @IsmaZede @sllinkay peuvent confirmer",87,0.50,0,0,1,2,conversation,True
1095688255469744129,314,210,0,0.60,89,1985,"14:16:51","@amchouuu Il était mieux ton premier tweet",42,0.71,0,0,1,1,conversation,True
1095688276432900096,2892,1926,0,0.60,1201,73370,"14:16:56","@AnalysteI Benalla n'a pas tabassé des policiers à terre il a foutu deux claques a des voyous casseurs condamnés de… https://t.co/FOEKy480g8",140,0.83,1,0,1,0,other spam,True
1095688289003159553,628,99,0,0.86,1495,64502,"14:16:59","Mdr genre à chaque coup de rein y'a une nouvelle insulte qui s'inscrit sur son visage c'est ça ?",96,0.76,0,0,1,0,conversation,True
1095688293210038272,584,145,0,0.80,457,916,"14:17:00","Premier teaser !
#LaReinedesNeiges2 #Frozen2 - Noël 2019",56,0.18,0,2,1,1,publicité,True
1095688305776173056,2843,95,0,0.97,1568,1917,"14:17:03","#CANU20 - Mamoutou Kané vise un troisième mondial et rêve du trophée de la CAN https://t.co/OH8cZbigLg https://t.co/glSiFHnBQR",126,0.56,1,1,1,0,actualité,False
1095688318354903041,2996,470,0,0.86,435,9141,"14:17:06","Je viens de croiser une de ces bg au boulot! 
Il m’a dit “Hello!” j’ai failli lui réponde “fuck me!”
Mais bon je me suis retenu 🤷🏻‍♂️",133,0.59,0,0,1,4,conversation,True
1095688322587000833,211,279,0,0.43,271,2978,"14:17:07","Ham hama — J'parle pas Japonais, quiproquo tout ça j'connais pas https://t.co/d6oRcRQoU3",88,0.53,1,0,1,1,other spam,True
1095688335140503552,54,0,0,1.00,23,586,"14:17:10","Çzçzçsçsçsçsçsçsççsçaçç",23,0.00,0,0,1,0,bot,True
1095688343554277377,2266,506,0,0.82,2486,109669,"14:17:12","je déteste qu’on écrit mon prénom sans les deux « e» j’ai pas rajouter ça pour le style c’est mon prénom respectez… https://t.co/IByWH6tDNN",139,0.72,1,0,1,1,conversation,True
1095688347719213058,18,83,0,0.18,1184,157,"14:17:13","@LLowzenFN pk Arnaque srx",25,0.25,0,0,1,0,conversation,True
1095688351913574402,89,289,0,0.24,1134,405,"14:17:14","@Eddy_Brd Fredo, qui est vraiment un des artistes les plus courtisés et suivis actuellement en UK aux côtés de AJ.… https://t.co/2BAU9UsYG4",139,0.75,1,0,1,0,conversation,True
1095688368724140032,67,504,0,0.12,2819,527,"14:17:18","« Je te déteste comme cette phrase qui dit c’était trop beau pour être vrai »",77,0.74,0,0,1,2,conversation,True
1095688368715894791,141,244,0,0.37,2116,7041,"14:17:18","@hitkyl Jsuis pas sur son dos gros moi jregardais juste ce que les gens répondaient par contre quelqu’un qui affirm… https://t.co/0gOk1uHHsv",140,0.77,1,0,1,0,conversation,True
1095688372918632448,10,79,0,0.11,1275,544,"14:17:19","@Challenges Ont est avec vous les belges ! 😘",44,0.67,0,0,2,0,conversation,True
1095688385468030976,1306,660,0,0.66,3246,73248,"14:17:22","Pkoi tu es jaloux?",18,0.60,0,0,1,0,conversation,True
1095688385493114880,119,158,0,0.43,279,5581,"14:17:22","Des doigts à la place des cheveux",33,1.00,0,0,1,0,conversation,True
1095688389658112000,240,396,0,0.38,395,3922,"14:17:23","@feygelehh C’est peut être une mesure pour la reforestation x)",62,0.58,0,0,1,0,conversation,True
1095688398059307008,3253,2887,0,0.53,2720,95266,"14:17:25","@AlexNevski65 @iloonaa23 @_mariednyr Seulement si le Noir est consentant...",75,0.70,0,0,1,2,conversation,True
1095688419043201025,453,292,0,0.61,269,5744,"14:17:30","@Elctrxx Les pendu united ?",27,0.40,0,0,1,1,conversation,True
1095688423225081856,884,131,0,0.87,2716,76677,"14:17:31","@Modpsg Pour l’instant jui comblé",33,0.50,0,0,1,0,conversation,True
1095688440027459585,76,372,0,0.17,87,376,"14:17:35","@mamiyeva21 @YoussoufKamal2 Loool je vois elle devrait essayer avec un laid alors",81,0.75,0,0,1,0,conversation,True
1095688444200783874,73566,306,1,1.00,3278,48889,"14:17:36","@Emmaanyone Coucou Emma, 
Sympa vos vidéos 😀. On est honoré que vous pensiez à nous pour vous aider. On peut discut… https://t.co/27gJ4OtBKe",140,0.74,1,0,2,1,publicité,True
1095688460998975490,116,882,0,0.12,697,9307,"14:17:40","@loicsignor @CNEWS Les mots me manquent... 🙄😒🙄
#macron #Climat #Laffairedusiecle 
 #CommentPerdreSonTemps",105,0.35,0,4,3,3,reaction,False
1095688473548414976,641,509,0,0.56,1047,2305,"14:17:43","Pourquoi on ne nomme pas nos tempêtes de neige au Québec ? 

Celle-là était une bonne grosse Carole.",100,0.80,0,0,1,0,conversation,True
1095688481957990400,931,111,0,0.89,1461,1932,"14:17:45","Une table dédiée à Saint Valentin dans notre belle médiathèque. L’amour is in the air 🥰 https://t.co/R0ePqdOYdb",111,0.63,0,0,1,1,publicité,True
1095688486139674627,256,39,0,0.87,730,1965,"14:17:46","@suicide_giirls Alors rien que l image me fait mal aie ouille 😭",63,0.75,0,0,2,0,conversation,True
1095688490359099392,565,432,0,0.57,2867,8175,"14:17:47","NOUVEL ARTICLE - Comment le graphisme peut-il t’aider à attirer des clientes ? ✨ https://t.co/z3II1W86fX #entrepreneuse #entrepreneure",134,0.59,1,2,1,1,publicité,True
1095688511330635776,279,130,0,0.68,3204,27514,"14:17:52","@drxary En td on devait passer un oral à 2 la prof a sorti à mon binôme que ct aujourd’hui alors que sur son fascic… https://t.co/u1TWpaCQuI",140,0.85,1,0,1,0,conversation,True
1095688515499769856,62,396,0,0.14,1379,5532,"14:17:53","@Sam_Gil_Sagh je te le souhaite",31,0.80,0,0,1,0,conversation,True
1095688519681523714,16989,627,0,0.96,3352,3803,"14:17:54","@KuMbizi @ncambirwa @PatrickNDAYISA2 @MissyMunez @ABC_Federal @ntibasy Il a effectivement le droit d'exprimer son o… https://t.co/wroNKFXX9u",140,0.47,1,0,1,2,conversation,True
1095688519710699520,1263,251,0,0.83,396,825,"14:17:54","Un autre thread de personnes/collectifs/asso/media à suivre",59,0.54,0,0,1,0,conversation,True
1095688553248555009,4437,1080,0,0.80,2089,106569,"14:18:02","@plongedehors on est corda 🤲🏾",29,0.50,0,0,1,1,conversation,True
1095688561662324736,1934,41,0,0.98,3015,12334,"14:18:04","L'espace de travail partagé à l'Innovation Factory #photo  © Xavier TESTELIN https://t.co/EolnxjQ267 https://t.co/WaS0LmjT9W",124,0.47,1,1,1,0,publicité,True
1095688570025771008,317,330,0,0.49,913,20585,"14:18:06","C TRO BO",8,0.00,0,0,1,0,conversation,True
1095688574241001473,4,21,0,0.16,29,9,"14:18:07","Soyer présent les gars live à 16h             Partager en masse https://t.co/mZZHOAxXPE",87,0.83,1,0,1,0,publicité,True
1095688628737585152,0,0,0,0.00,18,2,"14:18:20","••thread 1••
Pour sa mère 🎡:
~mamounette ❤️
~la meilleure personne sur cette terre 💍
~mon exemple 👸
~maman 🦋
~la femme de ma vie 🐞",130,0.41,0,0,4,9,conversation,True
1095688653915987968,152,87,0,0.64,251,3277,"14:18:26","@ohsukbbs @noaxbbs C’est ton Valentin :(
J’ai mal au c o e u r",62,0.29,0,0,2,2,conversation,True
1095688653907652608,1704,588,0,0.74,1672,8553,"14:18:26","@Adrncrtctphn @Belharraa Oh ça va, c'est que 100 balles de plus que ce que j'ai payé il y a 2 semaines, je suis pas deg du tout",127,0.77,0,0,1,0,conversation,True
1095688662321381376,1993,248,0,0.89,2181,65145,"14:18:28","mdr imagine tu te plains pendant 1h que la bouffe ne cuit pas alors que t’as juste pas allumée le four.",103,0.87,0,0,1,0,conversation,True
1095688704243499009,224,82,0,0.73,2079,15386,"14:18:38","Dernière fois dma vie que je passe sur le billard 🙅🏼‍♀️",55,0.64,0,0,1,2,conversation,True
1095688712632049664,1300,349,0,0.79,1733,19007,"14:18:40","J'adore ma mère, un ami de la voisine nous a offert une plante et après le gars a grave retourné sa veste et a fait… https://t.co/Clzu80GogJ",140,0.90,1,0,1,0,conversation,True
1095688737793687552,285,280,0,0.50,1957,1405,"14:18:46","cc: L**a K**p",13,0.25,0,0,1,0,conversation,True
1095688737806262273,771,477,0,0.62,2753,36266,"14:18:46","@silken81 @__samuelb C'est totalement illégal. On ne peut pas interdire a un locataire d'héberger quelqu'un lié par… https://t.co/2QP8eeR6TP",140,0.77,1,0,1,1,conversation,True
1095688742004756480,3021,2735,0,0.52,3533,204952,"14:18:47","@vixenkinks Bah j'aurai le droit à un repas de 70 balles pour deux l'air de rien. Mais avec qui ? :(",100,0.79,0,0,2,1,conversation,True
1095688746182369282,142,357,0,0.28,1150,15581,"14:18:48","Demain j'vais fumé la bouffe à ugo yes",38,0.67,0,0,1,0,conversation,True
1095688746203299840,1007,2642,0,0.28,3021,8144,"14:18:48","@AnthonyShackels médecin traitant",33,0.67,0,0,1,0,conversation,True
1095688750368120835,2404,1420,0,0.63,2744,2166,"14:18:49","Moment de flottement dans la salle d'audience.",46,0.89,0,0,1,0,conversation,True
1095688750380789760,2,32,0,0.06,729,121,"14:18:49","Sports les plus pratiqués en France. https://t.co/kxPoD80afB",60,0.75,0,0,1,0,conversation,True
1095688771369140225,285,185,0,0.61,1961,12392,"14:18:54","@HugoSebbar oui merci Hugo pour ton intervention",48,0.71,0,0,1,0,conversation,True
1095688771369123841,3069,1610,0,0.66,1728,371208,"14:18:54","@arnoval59 Merci beaucoup Arno.
Profite bien et amuse toi bien.
Bisous 😘😘",73,0.65,0,0,2,4,conversation,True
1095688775567663105,26,121,0,0.18,2541,768,"14:18:55","La loose ce pays. Trop de taff a faire, c est pour ça qu' ils s en mettent plein les poches nos responsables politi… https://t.co/33IcZqSwi5",140,0.69,1,0,1,0,conversation,True
1095688783939452929,731,474,0,0.61,2291,42514,"14:18:57","Ptdr une réponse de footix qu’il nous a fait le Patevra 😂",57,0.62,0,0,2,1,conversation,True
1095688788116938752,108,66,0,0.62,1338,198,"14:18:58","@Tonsser_fr bonjour tonsser 
Je joue en équipe U18 de futsal 
L’application n’est pas optimisée pour le futsal ?",112,0.55,0,0,1,3,conversation,True
1095688788117016577,217,484,0,0.31,484,1569,"14:18:58","@Tobarkste @OceaneMcFly comme auryn d'ailleurs",46,0.33,0,0,1,2,conversation,True
1095688788133793792,842,575,0,0.59,2277,41770,"14:18:58","@byorane J’AI HATE",18,0.25,0,0,1,0,conversation,True
1095688788133793795,482,493,0,0.49,2155,15058,"14:18:58","@kurapiikachu Au moins aussi peu connu que shingeki. On doit être moins de 10 en Europe à connaître ces bijoux",110,0.86,0,0,1,1,conversation,True
1095688796543336448,417,175,0,0.70,1140,33456,"14:19:00","@VodkanicKitten @HninouJulou bah tu vois on voulait nous caser ensemble bah une raison de pas le faire",102,0.88,0,0,1,2,conversation,True
1095688800716681222,6330,883,0,0.88,1873,11703,"14:19:01","@themhernandez13 iPhone 7-8 Plus",32,0.50,0,0,1,1,other spam,True
1095688804902551552,256,390,0,0.40,954,6364,"14:19:02","bah bloque direct en faite au lieu de répondre, wow",51,0.82,0,0,1,0,conversation,True
1095688821688225793,1693,153,0,0.92,2859,1751,"14:19:06","C'est les #vacances et le #soleil est là, alors pourquoi ne pas suivre La Vigne à Vélo https://t.co/TTd8gkFFsN",110,0.77,1,2,1,0,publicité,True
1095688825903427586,1594,246,0,0.87,2003,70542,"14:19:07","J’ai vraiment un rythme de sommeil éclaté",41,0.88,0,0,1,0,conversation,True
1095688838486413313,8,48,0,0.14,234,58,"14:19:10","@Dragono_DoKai C’est donc vrai cette histoire?",46,0.62,0,0,1,1,conversation,True
1095688851039895558,65,209,0,0.24,2017,12076,"14:19:13","PROTECTION ET ENVIRONNEMENT ANIMAL https://t.co/XDqrX2xZvC",58,0.80,1,0,1,0,publicité,True
1095688863647965185,57,100,0,0.36,1225,211,"14:19:16","@rebixkm @ad135_ Jss dépasser 😭",31,0.17,0,0,2,2,conversation,True
1095688867842351104,5,46,0,0.10,82,55,"14:19:17","Où sont les preuves ???. Il a été élu sur les réseaux sociaux oui. Votre complot de Genève à été démasqué. Dieu vou… https://t.co/dwv3AfTJci",140,0.80,1,0,1,0,conversation,True
1095688892987174912,1505,293,0,0.84,3231,12498,"14:19:23","@QueenHadah Ptdr il est grave gênant 😭😭",39,0.50,0,0,2,1,conversation,True
1095688892995567616,3,26,0,0.10,23,72,"14:19:23","Ce moment c’est vraiment LE moment https://t.co/6U7rvEguH1",58,0.75,0,0,1,0,conversation,True
1095688922359885824,203,356,0,0.36,732,1334,"14:19:30","@Jungcoucou_ Tu m'éblouie",25,0.40,0,0,1,0,conversation,True
1095688930723213319,357179,558,0,1.00,1956,4811,"14:19:32","Champions League record:

Ronaldo 🇧🇷

🏟 Games: 40
⚽ Goals: 14

Kylian Mbappé 🇫🇷

🏟 Games: 24
⚽ Goals: 14 https://t.co/zh4wbnFN9a",128,0.24,0,0,1,5,other spam,True
1095688934938607617,6342,94,0,0.99,3357,75034,"14:19:33","@TontonArtheon Soutien mon gars je sais ce que tu traverses :/",62,0.82,0,0,1,1,conversation,True
1095688934946992130,308,709,0,0.30,65,10546,"14:19:33","🙏HELP JADO &amp; ELLOUISE
@TxTailsOfHope @DFWRescueMe @TracysDogs @ffmbr @AHome4EveryDog @OpKindness @godsdogsSA… https://t.co/eC5fZDZnTh",137,0.06,1,0,2,4,other spam,True
1095688939145490433,304,127,0,0.71,2347,40936,"14:19:34","LILLE -  #Local centre-ville https://t.co/FAxcVoXgdo #Ambulancier",65,0.33,1,2,1,0,publicité,True
1095688947508936705,71,84,0,0.46,579,769,"14:19:36","Lolololol imma psycho fr fr",27,0.00,0,0,1,0,other spam,True
1095688955926904833,244,98,0,0.71,1302,1063,"14:19:38","@ArtekGaming1 Yo, possible de DM, on a un event pour toi avec @Shadobass",72,0.60,0,0,1,1,conversation,True
1095688968472092673,93,67,0,0.58,783,1313,"14:19:41","@thms_psg @nooaaaa4 @ClBoete @ActuFoot_ @PSG_inside Enfin un parisiens réfléchis",80,0.40,0,0,1,2,conversation,True
1095688972674781184,1285,103,0,0.93,1507,13273,"14:19:42","avoir des bonnes notes ne signifie pas que t’es intelligent",59,0.91,0,0,1,0,conversation,True
1095688985282777088,1777,490,0,0.78,3670,53217,"14:19:45","@V_k_one @ElodieJauneau @JM_Bigard En effet, c'est bien connu. https://t.co/ylNQr8Jd15",86,0.50,1,0,1,1,conversation,True
1095688993658884096,16,108,0,0.13,642,202,"14:19:47","@Ultimo_Diez Le site independant est par nature pour une niche. Elle ne concerne pas la masse. Votre site informe p… https://t.co/4vK0HbNT72",140,0.83,1,0,1,1,conversation,True
1095688997836181505,1115,1272,0,0.47,1548,7564,"14:19:48","Commendable job...",18,0.67,0,0,1,0,other spam,True
1095689010436034561,717,719,0,0.50,531,10995,"14:19:51","Mais des regards, comme dirait l'autre, wahad regaaaard, zarbi, entre la concupiscence et l'envie. Impossible de de… https://t.co/c4IIB4spLr",140,0.62,1,0,1,0,conversation,True
1095689023023140864,18,24,0,0.43,80,1639,"14:19:54","@wborsus le travail,l excellence , la rigueur et la discipline tout le contraire de ce que prone P$/FGTB",104,0.70,0,0,1,0,reaction,False
1095689027230015489,56,217,0,0.21,280,1080,"14:19:55","@charlize_krb waaaaa charlize sa sfait pas wsh comment ta recopié @CamilleBellini1  wahh charlize tme choque !! ohh… https://t.co/E13qi4NWH8",140,0.38,1,0,1,0,conversation,True
1095689039804616705,7302,345,0,0.95,2576,56496,"14:19:58","On me qualifie souvent de gros fils de pute, du coup je note ça en parent 1 ou parent 2 ?",89,0.91,0,0,1,0,conversation,True
1095689039775174656,995,287,0,0.78,2802,38127,"14:19:58","Pauvre mon voisin ... Y va avoir de l'ouvrage 🙄

T'sé en plus lui dans sa cour ya un abris d'auto ❄ 

Nous on en a… https://t.co/GW9QCxGptq",139,0.70,1,0,2,1,conversation,True
1095689044003037184,35,158,0,0.18,1085,4252,"14:19:59","@TolergueNina @bizbuze La triste vie des gens qui ont besoin d’alcool pour se marrer et faire la fête ...",105,0.85,0,0,1,0,conversation,True
1095689052358086656,19,237,0,0.07,233,78,"14:20:01","Postrendy e-Magazine series #12 – Teni Entertainer [Teniola]. COVER https://t.co/8aWwQooRFE",91,0.19,1,1,1,1,other spam,True
1095689056565018624,1234,2987,0,0.29,2120,40955,"14:20:02","Les fichiers ne portent que sur les condamnations et non sur les soupçons déplorent les dénonciateurs.  Comme si un… https://t.co/OZSHlJGjYn",140,0.96,1,0,1,0,reaction,False
1095689077523968000,20,162,0,0.11,82,354,"14:20:07","@lauriederensy Le scénario a l’air tellement plus intéressant que le premier ☺️",79,0.71,0,0,2,2,conversation,True
1095689077532385280,39,74,0,0.35,628,105871,"14:20:07","la dit j'ai pas drôle. https://t.co/ZqymUVIdmG",46,0.75,1,0,1,0,conversation,True
1095689085950328832,1753,391,0,0.82,1226,59005,"14:20:09","Le volant attire les groupies c’est vrai ☝🏾🤷🏾‍♂️",48,0.50,0,0,2,2,conversation,True
1095689094338875392,184,877,0,0.17,2897,3001,"14:20:11","@solene_galeano @Decathlon Non, j'étais à la finalisation de ma commande et au final ça a vidé trois fois mon panie… https://t.co/0S1u1pRMVx",140,0.75,1,0,1,2,conversation,True
1095689094338961410,364,389,0,0.48,1295,7515,"14:20:11","-Moi dans ma tête
(Eh mais si j'étais dans résident evil sa serait comme)
Illumination
#sketch #fanart https://t.co/ewocHYhJKU",126,0.54,0,2,1,3,conversation,True
1095689102706511872,17,70,0,0.20,282,547,"14:20:13","Ahahahahah nique tes morts",26,0.75,0,0,1,0,conversation,True
1095689106884100096,19,70,0,0.21,1353,424,"14:20:14","Ce n'est pas seulement une loi, mais aussi une torture psychologique!!
@MIDI_QC
@AFontecillaQS
@JustinTrudeau… https://t.co/OVaGY1QXCA",134,0.52,1,0,1,3,reaction,False
1095689119500562435,152,326,0,0.32,99,5197,"14:20:17","@KesseDiarra @kevin2castroo @fekirinhio @ActuFoot_ Allez je suis gentil je vais dire 1 comme le nombre de point en Ligue Europa cette saison",140,0.74,0,0,1,0,conversation,True
1095689123682230272,413,230,0,0.64,1963,78181,"14:20:18","@BichonRaleur @secretocatsu Oh la vie de ma mère. Mais ça fait si longtemps que ça?",83,0.82,0,0,1,1,conversation,True
1095689161447796744,22,53,0,0.29,2435,1338,"14:20:27","@TEAMG1GAMEONE c est a micromania de s adapter pas a la clientèle",65,0.67,0,0,1,0,conversation,True
1095689182398304257,167,98,0,0.63,387,2821,"14:20:32","@Kieran_1996_ Même si la chanson est trop bien, il risque pas de la remettre vu le ton que ce film prend, on est pl… https://t.co/gzGTunftpc",140,0.83,1,0,1,1,conversation,True
1095689199171317760,655,296,0,0.69,1652,13248,"14:20:36","@Minuitlechat Ca se fera si ça doit se faire…",45,0.80,0,0,1,0,conversation,True
1095689203382403073,2574,784,0,0.77,1670,41836,"14:20:37","A écouter : l'excellente série de podcasts @LSDseriedoc qui examine les règles sous une multitude d'angles (expérie… https://t.co/aEK5cgJYh4",140,0.64,1,0,1,0,publicité,True
1095689207564115968,1640,789,0,0.68,2324,26356,"14:20:38","fr fr",5,0.00,0,0,1,0,conversation,True
1095689220142911488,3108,134,0,0.96,1058,108413,"14:20:41","La dernière syllabe de ton arobase  te définis à merveille 😌",60,0.83,0,0,2,1,conversation,True
1095689241110167552,593,363,0,0.62,1774,98530,"14:20:46","@kimsooshi Ils m'avaient manqué 😭",33,0.50,0,0,2,1,conversation,True
1095689253684690945,275,4283,0,0.06,985,18167,"14:20:49","2expos de peintures créées par Artiste LangdonArt 22 avril au 12 mai 2019 et 7-20 octobre 2019 chez la Galerie2456,… https://t.co/jjvsadR48G",140,0.76,1,0,1,0,publicité,True
1095689262102732801,310,609,0,0.34,3077,5880,"14:20:51","@DrCalcifer Ça sent le nanar du JV !",36,0.62,0,0,1,1,conversation,True
1095689266296963072,122,345,0,0.26,3500,25498,"14:20:52","Une vidéo digne de malaise TV",29,0.83,0,0,1,0,conversation,True
1095689283078406144,24,179,0,0.12,1120,819,"14:20:56","@dr_tobal @StanKun77 Pour l'avoir en vf non merci mdr",53,0.50,0,0,1,1,conversation,True
1095689291450236929,487,507,0,0.49,2844,1714,"14:20:58","@Mimib13100 @stefdumas @Girondinsjohn @Loup_Augier @saelno @emo9ParisRP @LaFrancematuer @_LICRA_ @FPotier_Dilcrah… https://t.co/VcXylW8GUR",138,0.08,1,0,1,3,conversation,True
1095689295627718657,1762,1089,0,0.62,2545,120672,"14:20:59","@MissAdaAda donne mon cadeau de st valentin pardon",50,0.62,0,0,1,1,conversation,True
1095689304016330753,24,298,0,0.07,2701,1715,"14:21:01","@oetl Bon, si il a été applaudi, tout va bien alors ! Les 6 points de retard sur Lille et la trouzaine (oui, la tro… https://t.co/MBH7a3UN6C",140,0.68,1,0,1,0,conversation,True
1095689312404946945,33,52,0,0.39,230,319,"14:21:03","@BLO677 Les deux 😭",18,0.50,0,0,2,1,conversation,True
1095689325013020672,263,438,0,0.38,3162,67999,"14:21:06","Et une autre Masterclass de cet escroc",38,0.86,0,0,1,0,conversation,True
1095689329207332864,282,134,0,0.68,519,20880,"14:21:07","@syergevol pa tlm naturel pcq naturel en bas ct blonds wsh... mais toi ossi là tu vas etr rousse",96,0.65,0,0,1,0,conversation,True
1095689341798662144,41,460,0,0.08,303,1048,"14:21:10","@RMCSportLDC Mais 400 000 € par semaine.......",46,0.75,0,0,1,1,conversation,True
1095689341769314304,127,333,0,0.28,2597,1349,"14:21:10",""De toute façon pour faire de l'argent dans la musique, faut vendre son cul..."
Moi : https://t.co/6q9duy2j6e",109,0.70,0,0,1,1,conversation,True
1095689345976143873,299,137,0,0.69,1434,7131,"14:21:11","ma copine c’est la plus belle 🥵🥰",32,0.75,0,0,1,0,conversation,True
